  [Epoch 4730] Loss: 21.23002, Time: 1153.31 s, Psuedo-Acc: 60.35%
  [Epoch 4731] Loss: 21.23846, Time: 1153.55 s, Psuedo-Acc: 58.47%
  [Epoch 4732] Loss: 21.23783, Time: 1153.80 s, Psuedo-Acc: 59.10%
  [Epoch 4733] Loss: 21.24932, Time: 1154.04 s, Psuedo-Acc: 58.30%
  [Epoch 4734] Loss: 21.24329, Time: 1154.28 s, Psuedo-Acc: 58.06%
  [Epoch 4735] Loss: 21.22252, Time: 1154.53 s, Psuedo-Acc: 59.58%
  [Epoch 4736] Loss: 21.23471, Time: 1154.78 s, Psuedo-Acc: 58.72%
  [Epoch 4737] Loss: 21.22016, Time: 1155.02 s, Psuedo-Acc: 60.59%
  [Epoch 4738] Loss: 21.21614, Time: 1155.26 s, Psuedo-Acc: 60.28%
  [Epoch 4739] Loss: 21.22900, Time: 1155.50 s, Psuedo-Acc: 59.86%
  [Epoch 4740] Loss: 21.23163, Time: 1155.75 s, Psuedo-Acc: 58.99%
  [Epoch 4741] Loss: 21.26168, Time: 1155.99 s, Psuedo-Acc: 59.83%
  [Epoch 4742] Loss: 21.21401, Time: 1156.24 s, Psuedo-Acc: 59.38%
  [Epoch 4743] Loss: 21.21846, Time: 1156.49 s, Psuedo-Acc: 58.33%
  [Epoch 4744] Loss: 21.25275, Time: 1156.73 s, Psuedo-Acc: 59.34%
  [Epoch 4745] Loss: 21.23439, Time: 1156.97 s, Psuedo-Acc: 57.99%
  [Epoch 4746] Loss: 21.24841, Time: 1157.22 s, Psuedo-Acc: 59.62%
  [Epoch 4747] Loss: 21.21535, Time: 1157.46 s, Psuedo-Acc: 59.69%
  [Epoch 4748] Loss: 21.21470, Time: 1157.70 s, Psuedo-Acc: 60.31%
  [Epoch 4749] Loss: 21.23975, Time: 1157.94 s, Psuedo-Acc: 58.61%
  [Epoch 4750] Loss: 21.21302, Time: 1158.19 s, Psuedo-Acc: 59.69%
  [Epoch 4751] Loss: 21.22640, Time: 1158.43 s, Psuedo-Acc: 59.41%
  [Epoch 4752] Loss: 21.23043, Time: 1158.68 s, Psuedo-Acc: 57.71%
  [Epoch 4753] Loss: 21.24553, Time: 1158.92 s, Psuedo-Acc: 60.52%
  [Epoch 4754] Loss: 21.25689, Time: 1159.16 s, Psuedo-Acc: 59.06%
  [Epoch 4755] Loss: 21.20357, Time: 1159.41 s, Psuedo-Acc: 59.69%
  [Epoch 4756] Loss: 21.23622, Time: 1159.65 s, Psuedo-Acc: 59.62%
  [Epoch 4757] Loss: 21.20859, Time: 1159.89 s, Psuedo-Acc: 59.34%
  [Epoch 4758] Loss: 21.22637, Time: 1160.13 s, Psuedo-Acc: 59.31%
  [Epoch 4759] Loss: 21.24273, Time: 1160.38 s, Psuedo-Acc: 58.65%
  [Epoch 4760] Loss: 21.24488, Time: 1160.62 s, Psuedo-Acc: 58.85%
  [Epoch 4761] Loss: 21.20630, Time: 1160.86 s, Psuedo-Acc: 59.06%
  [Epoch 4762] Loss: 21.22132, Time: 1161.11 s, Psuedo-Acc: 59.24%
  [Epoch 4763] Loss: 21.21977, Time: 1161.35 s, Psuedo-Acc: 59.17%
  [Epoch 4764] Loss: 21.20905, Time: 1161.59 s, Psuedo-Acc: 59.86%
  [Epoch 4765] Loss: 21.20858, Time: 1161.84 s, Psuedo-Acc: 58.26%
  [Epoch 4766] Loss: 21.20689, Time: 1162.08 s, Psuedo-Acc: 59.44%
  [Epoch 4767] Loss: 21.23481, Time: 1162.33 s, Psuedo-Acc: 58.99%
  [Epoch 4768] Loss: 21.23179, Time: 1162.57 s, Psuedo-Acc: 58.40%
  [Epoch 4769] Loss: 21.20597, Time: 1162.81 s, Psuedo-Acc: 60.38%
  [Epoch 4770] Loss: 21.21131, Time: 1163.06 s, Psuedo-Acc: 60.10%
  [Epoch 4771] Loss: 21.23670, Time: 1163.30 s, Psuedo-Acc: 59.58%
  [Epoch 4772] Loss: 21.24355, Time: 1163.55 s, Psuedo-Acc: 58.26%
  [Epoch 4773] Loss: 21.22520, Time: 1163.79 s, Psuedo-Acc: 59.06%
  [Epoch 4774] Loss: 21.22199, Time: 1164.03 s, Psuedo-Acc: 59.55%
  [Epoch 4775] Loss: 21.22850, Time: 1164.28 s, Psuedo-Acc: 58.40%
  [Epoch 4776] Loss: 21.22208, Time: 1164.52 s, Psuedo-Acc: 60.10%
  [Epoch 4777] Loss: 21.21640, Time: 1164.76 s, Psuedo-Acc: 59.48%
  [Epoch 4778] Loss: 21.24061, Time: 1165.01 s, Psuedo-Acc: 58.02%
  [Epoch 4779] Loss: 21.24625, Time: 1165.25 s, Psuedo-Acc: 59.58%
  [Epoch 4780] Loss: 21.20087, Time: 1165.49 s, Psuedo-Acc: 59.97%
  [Epoch 4781] Loss: 21.21329, Time: 1165.74 s, Psuedo-Acc: 60.80%
  [Epoch 4782] Loss: 21.22953, Time: 1165.98 s, Psuedo-Acc: 58.82%
  [Epoch 4783] Loss: 21.20853, Time: 1166.22 s, Psuedo-Acc: 58.30%
  [Epoch 4784] Loss: 21.19906, Time: 1166.47 s, Psuedo-Acc: 59.51%
  [Epoch 4785] Loss: 21.21967, Time: 1166.71 s, Psuedo-Acc: 60.10%
  [Epoch 4786] Loss: 21.23074, Time: 1166.95 s, Psuedo-Acc: 57.50%
  [Epoch 4787] Loss: 21.21758, Time: 1167.20 s, Psuedo-Acc: 58.54%
  [Epoch 4788] Loss: 21.21878, Time: 1167.45 s, Psuedo-Acc: 58.89%
  [Epoch 4789] Loss: 21.22685, Time: 1167.69 s, Psuedo-Acc: 58.78%
  [Epoch 4790] Loss: 21.24263, Time: 1167.93 s, Psuedo-Acc: 59.34%
  [Epoch 4791] Loss: 21.19576, Time: 1168.18 s, Psuedo-Acc: 58.75%
  [Epoch 4792] Loss: 21.24905, Time: 1168.42 s, Psuedo-Acc: 58.23%
  [Epoch 4793] Loss: 21.21720, Time: 1168.66 s, Psuedo-Acc: 58.85%
  [Epoch 4794] Loss: 21.20276, Time: 1168.90 s, Psuedo-Acc: 58.65%
  [Epoch 4795] Loss: 21.21898, Time: 1169.15 s, Psuedo-Acc: 60.10%
  [Epoch 4796] Loss: 21.22510, Time: 1169.39 s, Psuedo-Acc: 58.44%
  [Epoch 4797] Loss: 21.21907, Time: 1169.63 s, Psuedo-Acc: 58.26%
  [Epoch 4798] Loss: 21.21807, Time: 1169.88 s, Psuedo-Acc: 60.03%
  [Epoch 4799] Loss: 21.23226, Time: 1170.12 s, Psuedo-Acc: 58.92%
  [Epoch 4800] Loss: 21.22119, Time: 1170.37 s, Psuedo-Acc: 59.03%
  [Epoch 4801] Loss: 21.20442, Time: 1170.61 s, Psuedo-Acc: 60.38%
  [Epoch 4802] Loss: 21.22689, Time: 1170.85 s, Psuedo-Acc: 59.24%
  [Epoch 4803] Loss: 21.22881, Time: 1171.09 s, Psuedo-Acc: 59.17%
  [Epoch 4804] Loss: 21.21294, Time: 1171.34 s, Psuedo-Acc: 60.03%
  [Epoch 4805] Loss: 21.21115, Time: 1171.58 s, Psuedo-Acc: 60.69%
  [Epoch 4806] Loss: 21.19469, Time: 1171.83 s, Psuedo-Acc: 60.21%
  [Epoch 4807] Loss: 21.21263, Time: 1172.07 s, Psuedo-Acc: 59.55%
  [Epoch 4808] Loss: 21.21241, Time: 1172.32 s, Psuedo-Acc: 59.44%
  [Epoch 4809] Loss: 21.21420, Time: 1172.56 s, Psuedo-Acc: 59.44%
  [Epoch 4810] Loss: 21.22931, Time: 1172.81 s, Psuedo-Acc: 58.30%
  [Epoch 4811] Loss: 21.23042, Time: 1173.05 s, Psuedo-Acc: 58.65%
  [Epoch 4812] Loss: 21.22883, Time: 1173.29 s, Psuedo-Acc: 59.76%
  [Epoch 4813] Loss: 21.22997, Time: 1173.54 s, Psuedo-Acc: 59.03%
  [Epoch 4814] Loss: 21.26300, Time: 1173.78 s, Psuedo-Acc: 58.23%
  [Epoch 4815] Loss: 21.23424, Time: 1174.02 s, Psuedo-Acc: 58.82%
  [Epoch 4816] Loss: 21.21465, Time: 1174.27 s, Psuedo-Acc: 58.68%
  [Epoch 4817] Loss: 21.23723, Time: 1174.51 s, Psuedo-Acc: 59.31%
  [Epoch 4818] Loss: 21.23504, Time: 1174.76 s, Psuedo-Acc: 58.26%
  [Epoch 4819] Loss: 21.23391, Time: 1175.00 s, Psuedo-Acc: 59.24%
  [Epoch 4820] Loss: 21.21834, Time: 1175.24 s, Psuedo-Acc: 61.11%
  [Epoch 4821] Loss: 21.21554, Time: 1175.48 s, Psuedo-Acc: 58.58%
  [Epoch 4822] Loss: 21.21824, Time: 1175.73 s, Psuedo-Acc: 60.03%
  [Epoch 4823] Loss: 21.23600, Time: 1175.97 s, Psuedo-Acc: 59.41%
  [Epoch 4824] Loss: 21.23333, Time: 1176.21 s, Psuedo-Acc: 58.51%
  [Epoch 4825] Loss: 21.25912, Time: 1176.45 s, Psuedo-Acc: 59.13%
  [Epoch 4826] Loss: 21.23125, Time: 1176.70 s, Psuedo-Acc: 58.61%
  [Epoch 4827] Loss: 21.22446, Time: 1176.94 s, Psuedo-Acc: 59.17%
  [Epoch 4828] Loss: 21.24260, Time: 1177.18 s, Psuedo-Acc: 58.99%
  [Epoch 4829] Loss: 21.23142, Time: 1177.43 s, Psuedo-Acc: 59.27%
  [Epoch 4830] Loss: 21.20401, Time: 1177.67 s, Psuedo-Acc: 59.55%
  [Epoch 4831] Loss: 21.21964, Time: 1177.92 s, Psuedo-Acc: 58.68%
  [Epoch 4832] Loss: 21.24227, Time: 1178.16 s, Psuedo-Acc: 59.20%
  [Epoch 4833] Loss: 21.22877, Time: 1178.40 s, Psuedo-Acc: 59.34%
  [Epoch 4834] Loss: 21.22583, Time: 1178.65 s, Psuedo-Acc: 59.10%
  [Epoch 4835] Loss: 21.20801, Time: 1178.89 s, Psuedo-Acc: 60.45%
  [Epoch 4836] Loss: 21.21920, Time: 1179.13 s, Psuedo-Acc: 59.62%
  [Epoch 4837] Loss: 21.22376, Time: 1179.38 s, Psuedo-Acc: 58.68%
  [Epoch 4838] Loss: 21.22655, Time: 1179.62 s, Psuedo-Acc: 58.78%
  [Epoch 4839] Loss: 21.24314, Time: 1179.86 s, Psuedo-Acc: 58.58%
  [Epoch 4840] Loss: 21.24028, Time: 1180.11 s, Psuedo-Acc: 58.82%
  [Epoch 4841] Loss: 21.19804, Time: 1180.35 s, Psuedo-Acc: 59.65%
  [Epoch 4842] Loss: 21.21422, Time: 1180.59 s, Psuedo-Acc: 58.61%
  [Epoch 4843] Loss: 21.24600, Time: 1180.84 s, Psuedo-Acc: 59.79%
  [Epoch 4844] Loss: 21.23115, Time: 1181.08 s, Psuedo-Acc: 58.65%
  [Epoch 4845] Loss: 21.25239, Time: 1181.32 s, Psuedo-Acc: 58.06%
  [Epoch 4846] Loss: 21.21617, Time: 1181.57 s, Psuedo-Acc: 59.58%
  [Epoch 4847] Loss: 21.22197, Time: 1181.81 s, Psuedo-Acc: 60.80%
  [Epoch 4848] Loss: 21.22418, Time: 1182.05 s, Psuedo-Acc: 60.03%
  [Epoch 4849] Loss: 21.22712, Time: 1182.30 s, Psuedo-Acc: 60.38%
  [Epoch 4850] Loss: 21.19078, Time: 1182.54 s, Psuedo-Acc: 59.27%
  [Epoch 4851] Loss: 21.20987, Time: 1182.78 s, Psuedo-Acc: 60.10%
  [Epoch 4852] Loss: 21.24099, Time: 1183.03 s, Psuedo-Acc: 59.76%
  [Epoch 4853] Loss: 21.23112, Time: 1183.27 s, Psuedo-Acc: 59.10%
  [Epoch 4854] Loss: 21.20483, Time: 1183.51 s, Psuedo-Acc: 60.03%
  [Epoch 4855] Loss: 21.22515, Time: 1183.75 s, Psuedo-Acc: 59.03%
  [Epoch 4856] Loss: 21.20713, Time: 1184.00 s, Psuedo-Acc: 60.56%
  [Epoch 4857] Loss: 21.24535, Time: 1184.24 s, Psuedo-Acc: 58.33%
  [Epoch 4858] Loss: 21.22893, Time: 1184.48 s, Psuedo-Acc: 58.96%
  [Epoch 4859] Loss: 21.22402, Time: 1184.73 s, Psuedo-Acc: 60.66%
  [Epoch 4860] Loss: 21.23648, Time: 1184.97 s, Psuedo-Acc: 58.78%
  [Epoch 4861] Loss: 21.22438, Time: 1185.21 s, Psuedo-Acc: 58.61%
  [Epoch 4862] Loss: 21.20551, Time: 1185.45 s, Psuedo-Acc: 60.03%
  [Epoch 4863] Loss: 21.26204, Time: 1185.70 s, Psuedo-Acc: 59.58%
  [Epoch 4864] Loss: 21.24038, Time: 1185.94 s, Psuedo-Acc: 57.85%
  [Epoch 4865] Loss: 21.25032, Time: 1186.18 s, Psuedo-Acc: 60.59%
  [Epoch 4866] Loss: 21.22880, Time: 1186.43 s, Psuedo-Acc: 59.24%
  [Epoch 4867] Loss: 21.21723, Time: 1186.67 s, Psuedo-Acc: 58.51%
  [Epoch 4868] Loss: 21.23219, Time: 1186.91 s, Psuedo-Acc: 57.92%
  [Epoch 4869] Loss: 21.21213, Time: 1187.16 s, Psuedo-Acc: 59.72%
  [Epoch 4870] Loss: 21.22655, Time: 1187.40 s, Psuedo-Acc: 60.45%
  [Epoch 4871] Loss: 21.23585, Time: 1187.65 s, Psuedo-Acc: 59.34%
  [Epoch 4872] Loss: 21.24715, Time: 1187.89 s, Psuedo-Acc: 58.33%
  [Epoch 4873] Loss: 21.23439, Time: 1188.13 s, Psuedo-Acc: 59.03%
  [Epoch 4874] Loss: 21.25868, Time: 1188.38 s, Psuedo-Acc: 58.33%
  [Epoch 4875] Loss: 21.22244, Time: 1188.62 s, Psuedo-Acc: 59.69%
  [Epoch 4876] Loss: 21.23122, Time: 1188.86 s, Psuedo-Acc: 60.28%
  [Epoch 4877] Loss: 21.23219, Time: 1189.11 s, Psuedo-Acc: 58.02%
  [Epoch 4878] Loss: 21.24078, Time: 1189.35 s, Psuedo-Acc: 59.58%
  [Epoch 4879] Loss: 21.18964, Time: 1189.59 s, Psuedo-Acc: 60.24%
  [Epoch 4880] Loss: 21.24166, Time: 1189.84 s, Psuedo-Acc: 58.54%
  [Epoch 4881] Loss: 21.22928, Time: 1190.08 s, Psuedo-Acc: 58.06%
  [Epoch 4882] Loss: 21.21868, Time: 1190.33 s, Psuedo-Acc: 60.10%
  [Epoch 4883] Loss: 21.23638, Time: 1190.57 s, Psuedo-Acc: 59.34%
  [Epoch 4884] Loss: 21.22300, Time: 1190.81 s, Psuedo-Acc: 58.82%
  [Epoch 4885] Loss: 21.23761, Time: 1191.06 s, Psuedo-Acc: 59.24%
  [Epoch 4886] Loss: 21.22816, Time: 1191.30 s, Psuedo-Acc: 59.55%
  [Epoch 4887] Loss: 21.24812, Time: 1191.54 s, Psuedo-Acc: 58.78%
  [Epoch 4888] Loss: 21.20930, Time: 1191.79 s, Psuedo-Acc: 59.24%
  [Epoch 4889] Loss: 21.23386, Time: 1192.03 s, Psuedo-Acc: 59.20%
  [Epoch 4890] Loss: 21.23737, Time: 1192.27 s, Psuedo-Acc: 59.62%
  [Epoch 4891] Loss: 21.22123, Time: 1192.51 s, Psuedo-Acc: 58.75%
  [Epoch 4892] Loss: 21.24948, Time: 1192.76 s, Psuedo-Acc: 57.92%
  [Epoch 4893] Loss: 21.24405, Time: 1193.00 s, Psuedo-Acc: 58.85%
  [Epoch 4894] Loss: 21.24796, Time: 1193.24 s, Psuedo-Acc: 58.47%
  [Epoch 4895] Loss: 21.24866, Time: 1193.49 s, Psuedo-Acc: 59.55%
  [Epoch 4896] Loss: 21.22578, Time: 1193.73 s, Psuedo-Acc: 58.99%
  [Epoch 4897] Loss: 21.27402, Time: 1193.97 s, Psuedo-Acc: 58.89%
  [Epoch 4898] Loss: 21.27656, Time: 1194.22 s, Psuedo-Acc: 59.41%
  [Epoch 4899] Loss: 21.24115, Time: 1194.46 s, Psuedo-Acc: 59.13%
  [Epoch 4900] Loss: 21.23347, Time: 1194.70 s, Psuedo-Acc: 58.44%
  [Epoch 4901] Loss: 21.23778, Time: 1194.94 s, Psuedo-Acc: 59.48%
  [Epoch 4902] Loss: 21.24217, Time: 1195.19 s, Psuedo-Acc: 57.78%
  [Epoch 4903] Loss: 21.23996, Time: 1195.43 s, Psuedo-Acc: 59.17%
  [Epoch 4904] Loss: 21.21547, Time: 1195.68 s, Psuedo-Acc: 59.83%
  [Epoch 4905] Loss: 21.24403, Time: 1195.92 s, Psuedo-Acc: 58.82%
  [Epoch 4906] Loss: 21.21469, Time: 1196.16 s, Psuedo-Acc: 60.59%
  [Epoch 4907] Loss: 21.24504, Time: 1196.41 s, Psuedo-Acc: 58.47%
  [Epoch 4908] Loss: 21.24338, Time: 1196.65 s, Psuedo-Acc: 59.51%
  [Epoch 4909] Loss: 21.21775, Time: 1196.89 s, Psuedo-Acc: 59.62%
  [Epoch 4910] Loss: 21.22416, Time: 1197.14 s, Psuedo-Acc: 61.18%
  [Epoch 4911] Loss: 21.22834, Time: 1197.38 s, Psuedo-Acc: 59.20%
  [Epoch 4912] Loss: 21.22091, Time: 1197.63 s, Psuedo-Acc: 60.56%
  [Epoch 4913] Loss: 21.22410, Time: 1197.87 s, Psuedo-Acc: 58.47%
  [Epoch 4914] Loss: 21.22003, Time: 1198.11 s, Psuedo-Acc: 59.34%
  [Epoch 4915] Loss: 21.24743, Time: 1198.35 s, Psuedo-Acc: 58.82%
  [Epoch 4916] Loss: 21.23523, Time: 1198.60 s, Psuedo-Acc: 59.10%
  [Epoch 4917] Loss: 21.21533, Time: 1198.84 s, Psuedo-Acc: 60.28%
  [Epoch 4918] Loss: 21.22823, Time: 1199.08 s, Psuedo-Acc: 58.44%
  [Epoch 4919] Loss: 21.22212, Time: 1199.33 s, Psuedo-Acc: 59.34%
  [Epoch 4920] Loss: 21.19131, Time: 1199.57 s, Psuedo-Acc: 60.76%
  [Epoch 4921] Loss: 21.23416, Time: 1199.81 s, Psuedo-Acc: 58.47%
  [Epoch 4922] Loss: 21.21932, Time: 1200.06 s, Psuedo-Acc: 58.78%
  [Epoch 4923] Loss: 21.24023, Time: 1200.30 s, Psuedo-Acc: 60.14%
  [Epoch 4924] Loss: 21.21914, Time: 1200.55 s, Psuedo-Acc: 59.44%
  [Epoch 4925] Loss: 21.23716, Time: 1200.79 s, Psuedo-Acc: 58.82%
  [Epoch 4926] Loss: 21.22605, Time: 1201.03 s, Psuedo-Acc: 60.56%
  [Epoch 4927] Loss: 21.22254, Time: 1201.27 s, Psuedo-Acc: 58.61%
  [Epoch 4928] Loss: 21.25555, Time: 1201.52 s, Psuedo-Acc: 59.38%
  [Epoch 4929] Loss: 21.20755, Time: 1201.76 s, Psuedo-Acc: 60.14%
  [Epoch 4930] Loss: 21.22091, Time: 1202.00 s, Psuedo-Acc: 59.76%
  [Epoch 4931] Loss: 21.24457, Time: 1202.25 s, Psuedo-Acc: 58.44%
  [Epoch 4932] Loss: 21.24479, Time: 1202.49 s, Psuedo-Acc: 58.61%
  [Epoch 4933] Loss: 21.22366, Time: 1202.73 s, Psuedo-Acc: 59.03%
  [Epoch 4934] Loss: 21.21786, Time: 1202.98 s, Psuedo-Acc: 58.44%
  [Epoch 4935] Loss: 21.22218, Time: 1203.22 s, Psuedo-Acc: 58.75%
  [Epoch 4936] Loss: 21.25600, Time: 1203.46 s, Psuedo-Acc: 58.68%
  [Epoch 4937] Loss: 21.25018, Time: 1203.70 s, Psuedo-Acc: 58.61%
  [Epoch 4938] Loss: 21.22831, Time: 1203.95 s, Psuedo-Acc: 58.19%
  [Epoch 4939] Loss: 21.23661, Time: 1204.19 s, Psuedo-Acc: 60.21%
  [Epoch 4940] Loss: 21.23936, Time: 1204.43 s, Psuedo-Acc: 58.40%
  [Epoch 4941] Loss: 21.21905, Time: 1204.68 s, Psuedo-Acc: 58.85%
  [Epoch 4942] Loss: 21.21716, Time: 1204.92 s, Psuedo-Acc: 59.41%
  [Epoch 4943] Loss: 21.21473, Time: 1205.16 s, Psuedo-Acc: 60.00%
  [Epoch 4944] Loss: 21.20898, Time: 1205.41 s, Psuedo-Acc: 60.69%
  [Epoch 4945] Loss: 21.22530, Time: 1205.65 s, Psuedo-Acc: 59.55%
  [Epoch 4946] Loss: 21.22732, Time: 1205.89 s, Psuedo-Acc: 58.23%
  [Epoch 4947] Loss: 21.22108, Time: 1206.13 s, Psuedo-Acc: 60.83%
  [Epoch 4948] Loss: 21.23859, Time: 1206.38 s, Psuedo-Acc: 59.55%
  [Epoch 4949] Loss: 21.21688, Time: 1206.62 s, Psuedo-Acc: 59.62%
  [Epoch 4950] Loss: 21.23071, Time: 1206.86 s, Psuedo-Acc: 59.13%
  [Epoch 4951] Loss: 21.23674, Time: 1207.11 s, Psuedo-Acc: 59.83%
  [Epoch 4952] Loss: 21.23296, Time: 1207.35 s, Psuedo-Acc: 58.85%
  [Epoch 4953] Loss: 21.22755, Time: 1207.59 s, Psuedo-Acc: 59.03%
  [Epoch 4954] Loss: 21.23110, Time: 1207.84 s, Psuedo-Acc: 60.03%
  [Epoch 4955] Loss: 21.22082, Time: 1208.08 s, Psuedo-Acc: 59.24%
  [Epoch 4956] Loss: 21.21406, Time: 1208.32 s, Psuedo-Acc: 59.17%
  [Epoch 4957] Loss: 21.25036, Time: 1208.56 s, Psuedo-Acc: 58.89%
  [Epoch 4958] Loss: 21.22825, Time: 1208.81 s, Psuedo-Acc: 58.33%
  [Epoch 4959] Loss: 21.20699, Time: 1209.05 s, Psuedo-Acc: 59.58%
  [Epoch 4960] Loss: 21.20448, Time: 1209.30 s, Psuedo-Acc: 60.73%
  [Epoch 4961] Loss: 21.20316, Time: 1209.54 s, Psuedo-Acc: 59.97%
  [Epoch 4962] Loss: 21.21743, Time: 1209.78 s, Psuedo-Acc: 58.44%
  [Epoch 4963] Loss: 21.21344, Time: 1210.03 s, Psuedo-Acc: 58.96%
  [Epoch 4964] Loss: 21.21508, Time: 1210.27 s, Psuedo-Acc: 59.34%
  [Epoch 4965] Loss: 21.23811, Time: 1210.51 s, Psuedo-Acc: 57.33%
  [Epoch 4966] Loss: 21.20509, Time: 1210.75 s, Psuedo-Acc: 59.90%
  [Epoch 4967] Loss: 21.22752, Time: 1211.00 s, Psuedo-Acc: 57.81%
  [Epoch 4968] Loss: 21.22484, Time: 1211.24 s, Psuedo-Acc: 58.40%
  [Epoch 4969] Loss: 21.23798, Time: 1211.48 s, Psuedo-Acc: 60.28%
  [Epoch 4970] Loss: 21.22469, Time: 1211.73 s, Psuedo-Acc: 59.48%
  [Epoch 4971] Loss: 21.24832, Time: 1211.97 s, Psuedo-Acc: 58.72%
  [Epoch 4972] Loss: 21.22427, Time: 1212.21 s, Psuedo-Acc: 60.10%
  [Epoch 4973] Loss: 21.20458, Time: 1212.46 s, Psuedo-Acc: 58.99%
  [Epoch 4974] Loss: 21.20007, Time: 1212.70 s, Psuedo-Acc: 60.35%
  [Epoch 4975] Loss: 21.22223, Time: 1212.95 s, Psuedo-Acc: 59.38%
  [Epoch 4976] Loss: 21.25480, Time: 1213.19 s, Psuedo-Acc: 57.88%
  [Epoch 4977] Loss: 21.20880, Time: 1213.43 s, Psuedo-Acc: 59.62%
  [Epoch 4978] Loss: 21.21954, Time: 1213.67 s, Psuedo-Acc: 58.68%
  [Epoch 4979] Loss: 21.21914, Time: 1213.92 s, Psuedo-Acc: 60.31%
  [Epoch 4980] Loss: 21.23518, Time: 1214.16 s, Psuedo-Acc: 60.73%
  [Epoch 4981] Loss: 21.20585, Time: 1214.40 s, Psuedo-Acc: 60.03%
  [Epoch 4982] Loss: 21.22133, Time: 1214.65 s, Psuedo-Acc: 59.62%
  [Epoch 4983] Loss: 21.21767, Time: 1214.89 s, Psuedo-Acc: 59.20%
  [Epoch 4984] Loss: 21.22746, Time: 1215.13 s, Psuedo-Acc: 59.03%
  [Epoch 4985] Loss: 21.22630, Time: 1215.38 s, Psuedo-Acc: 59.31%
  [Epoch 4986] Loss: 21.23347, Time: 1215.62 s, Psuedo-Acc: 58.09%
  [Epoch 4987] Loss: 21.23230, Time: 1215.86 s, Psuedo-Acc: 58.75%
  [Epoch 4988] Loss: 21.21563, Time: 1216.10 s, Psuedo-Acc: 58.96%
  [Epoch 4989] Loss: 21.22344, Time: 1216.35 s, Psuedo-Acc: 58.26%
  [Epoch 4990] Loss: 21.22847, Time: 1216.59 s, Psuedo-Acc: 59.24%
  [Epoch 4991] Loss: 21.21606, Time: 1216.84 s, Psuedo-Acc: 60.69%
  [Epoch 4992] Loss: 21.20301, Time: 1217.08 s, Psuedo-Acc: 60.10%
  [Epoch 4993] Loss: 21.21920, Time: 1217.33 s, Psuedo-Acc: 59.06%
  [Epoch 4994] Loss: 21.21779, Time: 1217.57 s, Psuedo-Acc: 58.92%
  [Epoch 4995] Loss: 21.21441, Time: 1217.81 s, Psuedo-Acc: 60.03%
  [Epoch 4996] Loss: 21.20973, Time: 1218.06 s, Psuedo-Acc: 58.68%
  [Epoch 4997] Loss: 21.23332, Time: 1218.30 s, Psuedo-Acc: 59.55%
  [Epoch 4998] Loss: 21.22622, Time: 1218.54 s, Psuedo-Acc: 58.99%
  [Epoch 4999] Loss: 21.22868, Time: 1218.79 s, Psuedo-Acc: 60.28%
  [Epoch 5000] Loss: 21.22698, Time: 1219.03 s, Psuedo-Acc: 59.41%
  [Epoch 5001] Loss: 21.23005, Time: 1219.27 s, Psuedo-Acc: 59.69%
  [Epoch 5002] Loss: 21.21253, Time: 1219.52 s, Psuedo-Acc: 58.44%
  [Epoch 5003] Loss: 21.22564, Time: 1219.76 s, Psuedo-Acc: 59.34%
  [Epoch 5004] Loss: 21.21005, Time: 1220.00 s, Psuedo-Acc: 59.79%
  [Epoch 5005] Loss: 21.25476, Time: 1220.25 s, Psuedo-Acc: 58.85%
  [Epoch 5006] Loss: 21.20995, Time: 1220.49 s, Psuedo-Acc: 58.26%
  [Epoch 5007] Loss: 21.22469, Time: 1220.73 s, Psuedo-Acc: 60.45%
  [Epoch 5008] Loss: 21.24485, Time: 1220.97 s, Psuedo-Acc: 58.40%
  [Epoch 5009] Loss: 21.22130, Time: 1221.22 s, Psuedo-Acc: 59.24%
  [Epoch 5010] Loss: 21.22417, Time: 1221.46 s, Psuedo-Acc: 59.65%
  [Epoch 5011] Loss: 21.23429, Time: 1221.70 s, Psuedo-Acc: 59.17%
  [Epoch 5012] Loss: 21.24899, Time: 1221.95 s, Psuedo-Acc: 58.54%
  [Epoch 5013] Loss: 21.23111, Time: 1222.19 s, Psuedo-Acc: 58.96%
  [Epoch 5014] Loss: 21.22008, Time: 1222.43 s, Psuedo-Acc: 59.97%
  [Epoch 5015] Loss: 21.23763, Time: 1222.68 s, Psuedo-Acc: 59.58%
  [Epoch 5016] Loss: 21.19792, Time: 1222.92 s, Psuedo-Acc: 60.38%
  [Epoch 5017] Loss: 21.20544, Time: 1223.16 s, Psuedo-Acc: 59.58%
  [Epoch 5018] Loss: 21.21902, Time: 1223.41 s, Psuedo-Acc: 59.13%
  [Epoch 5019] Loss: 21.20956, Time: 1223.65 s, Psuedo-Acc: 58.33%
  [Epoch 5020] Loss: 21.22438, Time: 1223.90 s, Psuedo-Acc: 58.85%
  [Epoch 5021] Loss: 21.22336, Time: 1224.14 s, Psuedo-Acc: 59.97%
  [Epoch 5022] Loss: 21.23137, Time: 1224.38 s, Psuedo-Acc: 58.09%
  [Epoch 5023] Loss: 21.23702, Time: 1224.63 s, Psuedo-Acc: 59.20%
  [Epoch 5024] Loss: 21.23291, Time: 1224.87 s, Psuedo-Acc: 59.65%
  [Epoch 5025] Loss: 21.22480, Time: 1225.11 s, Psuedo-Acc: 59.55%
  [Epoch 5026] Loss: 21.23545, Time: 1225.36 s, Psuedo-Acc: 59.55%
